worker_id|worker_agreement|avg_worker_sentence_agreement|avg_annotation_count|high_cosine_fails
22506443|0.408029807045|0.704647073919|1.82|0.0
33386576|0.732131484277|0.861367792546|1.07272727273|0.0
16709612|0.415461420758|0.707116989577|1.66|0.0
6744840|0.354133940696|0.401230216369|1.0887057683|0.114285714286
17464674|0.734737052088|0.90365708034|1.14713656388|0.0
20795315|0.813775599692|0.925512938518|1.00158730159|1.0
25257275|0.746244021963|0.895431191357|1.09565217391|0.1875
33251186|0.28869569106|0.465325700205|1.73333333333|0.0
21088425|0.491494148015|0.705487375447|1.40948693127|0.0243902439024
11521789|0.748513386855|0.883609632673|1.06566604128|0.5
31184650|0.776233660709|0.90882768535|1.07647058824|0.1875
18330590|0.65314804062|0.844920701476|1.14|0.2
27186457|0.263338296016|0.472990184612|1.88|0.0
34854490|0.275119617225|0.610574377088|2.2|0
3587109|0.812996770327|0.919305601463|1.01860763555|0.239130434783
30489373|0.431143085418|0.710700173734|1.55|0.0
6398739|0.387229321534|0.567219366609|1.47272727273|0.0
32799278|0.784681825862|0.908098864888|1.04210526316|1.0
22850156|0.701686464663|0.90072768182|1.21764705882|0.0
6011732|0.292105263158|0.567027424332|2.0|0
20464581|0.631428799924|0.803175824287|1.22372881356|0.121212121212
13300986|0.638192066516|0.793978585566|1.1125|0.0
34312212|0.592105263158|0.706266733092|1.0|0.0
18960682|0.782279935623|0.902620513919|1.05957446809|0.379310344828
29463692|0.818944656108|0.928304679714|1.00459770115|0.355555555556
19520624|0.824561097253|0.92855409157|1.02301790281|0.0
14086483|0.42428629165|0.669749579474|1.67|0.0
31508822|0.794338795992|0.92109189714|1.04038329911|0.333333333333
35086633|0.57647517408|0.743630610773|1.29333333333|0.0
32173500|0.610729332196|0.824887055339|1.29230769231|0.125
14528761|0.756152647318|0.842458812763|1.01033591731|0.588235294118
34633411|0.326438730299|0.500109186759|1.46226415094|0.222222222222
21432964|0.739005865252|0.938208720417|1.20632737276|0.046511627907
31804599|0.339860606216|0.507441309759|1.45495495495|0.0
