worker_id|worker_agreement|avg_worker_sentence_agreement|avg_annotation_count|high_cosine_fails
1924522|0.724521731587|0.836309415977|1.01682905226|0.101351351351
35369069|0.0171762281003|0.0242821465589|1.025|1.0
30507455|0.627192982456|0.762230189339|1.2|0.0
31888345|0.319056485376|0.651324893832|3.14615384615|0.0
22139728|0.550342522974|0.739439572249|2.16666666667|0.0
31767535|0.735876986871|0.886306925209|1.07425742574|0.02416918429
1859229|0.0315789473684|0.0377287257061|1.0|1.0
31861996|0.590244543009|0.709277089109|1.304|0.046875
29155926|0.6239840931|0.806163607802|1.94|0.0
29216689|0.657460187258|0.730578382272|1.144|0.0681818181818
31799065|0.728452228207|0.819645943242|1.0140625|0.127659574468
2145087|0.31289540988|0.531960559251|2.0|0.0
19425875|0.610799525037|0.774269648222|1.12857142857|0.105263157895
27753923|0.522108007124|0.730054107642|1.42219120726|0.0759162303665
29350031|0.526315789474|0.730491873681|1.5|0.0
30501999|0.537570690856|0.658812644199|1.00714285714|0.4
30901412|0.3268523331|0.565645126375|1.84333333333|0.0289855072464
31009728|0.615274718731|0.792764377767|1.41142857143|0.0224719101124
16718271|0.614783285409|0.82069722232|1.2875|0.0
32022942|0.610308916389|0.797006674372|1.40217391304|0.0277777777778
2143114|0.243468260137|0.26544961741|1.00548446069|0.946043165468
4316379|0.722016702154|0.85680311179|1.07998270644|0.0675909878683
22535866|0.702170755653|0.841377498466|1.06490872211|0.105263157895
12878402|0.518218623482|0.66240833234|1.3|0.0
32401221|0.411024787187|0.490518034046|1.01052631579|0.962264150943
31883685|0.676712654187|0.817527608014|1.04|0.157894736842
30312592|0.55633401686|0.703828115955|1.05|0.0
33199643|0.579973341651|0.829522507693|1.7|0.0
18688673|0.741145625675|0.821271598989|1.01|0.121212121212
31490987|0.68021402008|0.853817455177|1.16973415133|0.0200445434298
18386513|0.517787598389|0.749861157061|1.74760994264|0.0
24123748|0.683253509128|0.782187122379|1.00512820513|0.204819277108
13581319|0.646767300622|0.733822283874|1.01721170396|0.358916478555
24224402|0.59528078319|0.770450116892|1.38571428571|0.0294117647059
19480545|0.650209542108|0.827853193932|1.19642857143|0.0523415977961
30527377|0.263157894737|0.463744464371|2.7|0
33386576|0.695158365443|0.79054793741|1.02|0.222222222222
16709612|0.458133971292|0.810175700895|2.2|0.0
28961801|0.552091460579|0.762900653815|1.59166666667|0.105263157895
34286890|0.542406297423|0.712641196841|1.31|0.0243902439024
30316191|0.403840762423|0.791908802059|2.45555555556|0.0
32292681|0.588516746411|0.736778175435|1.1|0.0
6744840|0.443273391824|0.540409358725|1.17887323944|0.0857142857143
17464674|0.723568594877|0.864604182295|1.09067017083|0.0326086956522
1852859|0.703706950806|0.838617924569|1.12|0.0294117647059
20795315|0.695455851783|0.820186990079|1.00517241379|0.142857142857
19602039|0.469416785206|0.710924730228|1.85|0.0
30398579|0.588336208487|0.778942977105|1.5|0.0
30064988|0.785714285714|0.935480070083|1.0|0.0
25257275|0.7515625|0.831124586071|1.0|0.0
33251186|0.344890431639|0.512044475906|1.59090909091|0.166666666667
31994588|0.692447786132|0.823632157639|1.8|0.0909090909091
4688131|0.733293147649|0.884213087897|1.13125|0.0909090909091
7385617|0.549685413816|0.771893032529|1.35699096225|0.037610619469
28526462|0.493927125506|0.703856898082|1.3|0.333333333333
33565158|0.345392471567|0.68563480691|2.54|0.0
31184650|0.66797963017|0.808003435691|1.14166666667|0.1
21813440|0.441964285714|0.707528842479|1.6|0.0
28119792|0.423469387755|0.554466385738|1.4|0.0
18330590|0.524266453168|0.767041842814|1.57|0.0
30574158|0.541353383459|0.740444903431|1.4|0.25
20623511|0.496951689034|0.692141841026|1.36|0.0
32799278|0.55781150699|0.664900096818|1.07777777778|0.415094339623
33798502|0.0473684210526|0.068988472826|1.0|1.0
32850083|0.686684463346|0.863011815543|1.15468940317|0.0157068062827
18666417|0.313492116498|0.632585159967|3.2|0.210526315789
33448981|0.438443790695|0.679759495846|1.62|0.0
20464581|0.606068747962|0.79930551597|1.39442658092|0.0484581497797
30353911|0.541828058188|0.754484401972|1.4|0.0
18960682|0.630943012526|0.810779156035|1.26168224299|0.107142857143
29463692|0.709029190833|0.823211256229|1.01297141485|0.184782608696
34737109|0.599072846799|0.760886274835|1.1881270903|0.0598591549296
19520624|0.68019940779|0.856291185102|1.18409090909|0.0
14086483|0.708206055161|0.889594782146|1.21666666667|0.0
31508822|0.698034279373|0.841616733225|1.0796460177|0.0965517241379
33236379|0.626190615893|0.764465643712|1.8|0.0
30801217|0.403170797026|0.585948179229|1.54|0.0
32384169|0.260657478611|0.668120231511|3.75|0.0
28420204|0.286625826142|0.608879763748|2.35|0.0
30774743|0.344605263158|0.60739645929|1.6|0
14528761|0.64741068678|0.77304634499|1.03731343284|0.25
34633411|0.281089259414|0.499319985227|2.02727272727|0.421052631579
21432964|0.601979424571|0.867377158484|1.44938719927|0.014953271028
31130954|0.686295398889|0.850479753954|1.17222222222|0.0
